commit,date,subject,research_era,purpose,important_files,conclusion_status,superseding_commit,paper_relevance,audit_notes
8f3d7f2a6d0fbe687b5b2775d0dc1856baf5b36b,2026-08-10,"Q26: opening size explains the d=6 blindness at low noise, ruled out at the primary cell",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
7a9cea3475afada18751f6c1484e35a6dc65586d,2026-08-10,Q26 PRE-REGISTRATION: does opening batch size explain the d=6 blindness?,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
86198634e3c6581fc8210d986a9f0fbfd45f4447,2026-08-10,Merge B's T7 before pushing the lengthscale diagnostic,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ac88cdabd1d32c5785922da4b7ac1a82a77f031b,2026-08-10,"Lengthscale diagnostic, and the practice that came out of it",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
becd3e73259543f5c8428991bba763ae7678b0a5,2026-08-10,"T7: spec E1's fourth check finally runs, and Q22's proposed mechanism is refuted",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
4b5b61a4a05dd8a274ee5223f00890d4b9c417f1,2026-08-10,Merge remote-tracking branch 'origin/main',UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
eef38a7adc3df8d3c0798f7ce1cf5e3cb2085dd3,2026-08-10,Two requested documents: the results log and a paper-style methods section,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
5eb41845e1594ef16b65b013d36c7908b70ed7dc,2026-08-10,Q24: 'BO beats current practice' is unsupported anywhere it was tested,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
22218fc2b617cbd88e9065f676164317185dfc6d,2026-08-10,Merge remote-tracking branch 'origin/main',UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
9b4c98d15eeb5105ee9d687cf8f318dcced4b95c,2026-08-10,"Log every Person A result, number and defect in one place",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
6c51d4ae2238140a6cbced98b516f5c19ca231c6,2026-08-10,"Q21 determination: no cell trips the threshold, so the run stands -- BO loses, as-is",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
fe477e76286c7a18b17b06a39a42867ffc4a4f1a,2026-08-10,Q23: coord is a second unpaired arm and it was never declared,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
4fe27063dd86d0189f1b09597faadfaa0d6d2983,2026-08-10,"Q22: the benchmark is ~93% additive, quantified, before the E2 numbers land",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
673cc50891ae881d04bbdd9f785e5533f79ee065,2026-08-10,Q21: register the solver-repair rule while d=8 is still running,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
9d6fd1df8da2b404d7650bd10bfc9eb73d565153,2026-08-10,"Carry Q20 into e2.yaml: two named estimands, a precedence rule, and version 2",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
d289e7dd99c5bffd67ba419f3be05c3675d66954,2026-08-10,Q20: E2's headline comparison and its test are registered BEFORE the grid lands,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
472946cb3b8e8ab4d9581aa294e46e850309d6af,2026-08-10,"Q19: E4's reported headline is not E4's registered primary, and they disagree in sign",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
0aeee09e5a3c8a087858d6f07e081f59463075e8,2026-08-10,"E2 COMPLETE: in the pre-registered primary cell, BO LOSES to the DoE pipeline",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
fbb98e91f4a51db7aaf30e4ee2b51f774a7d981a,2026-08-10,Compose B's Q18 pairing fix with A's Q17 scoring fix; E2's first two runs are void,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
aebc6d5032fb5a77cd243c3b8e5d2e362a7ef356,2026-08-10,Merge remote-tracking branch 'origin/main',UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
27daa2da54378fdbbb214ae9fe771deb3d1c2454,2026-08-10,"T9: the paired opening batch never existed, and the test that promised it tested something else",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
b9f71f5002b7effbbcb71243284f75f9754a7fe0,2026-08-10,Q16's replacement primary has no crossing to report: coverage is never nominal,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
06f2fe4cf1933c6dc9d32cf05ec5cd933bc639b4,2026-08-10,Merge remote-tracking branch 'origin/main',UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
678972c3faa753efbb59937a154b2b9a9408f392,2026-08-10,E3 and the E2 machinery; E4 reproduced; and E2's first scoring was wrong,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
be3cdc5e4ae5099681bb9a0a768953f8dc27da3c,2026-08-10,"Gate 0 closes: B's four pre-registration items, decided before the runs they govern",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ec8a86f1d49cd8e1463f07424e92c7f89eb644cb,2026-08-10,E4-RESULTS-v2 understated its own result: equivalence holds in both directions,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
e2a93aad7e687245235933a58178c66331e6df34,2026-08-10,T8: a `doe` cell ran a BO campaign and wrote it under the DoE arm's filename,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
e3d99c5cf4cd743936d70306063649cc2896f68e,2026-08-10,"Task ordering, and B's sanity-check of Q17: the gate survives the fix",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ea306a3ffad8062aae69f5f4f7388dfeaacfb219,2026-08-10,E1 passes the gate; clean-clone verified; and E1 exposed a regret-scoring bias,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
2b0c25514d568fdd24a5ded0f710aa748784ad13,2026-08-10,"PDF cross-check: the Collagen IV question resolves, and it reverses our lean",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
0178afbada643472c72d2a3a77692952733fee84,2026-08-10,PF1 on the registered grid — and A's own pre-registration contained a test that could not fail,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
e28c84c95de028595772236b3d94b2d9f19389bb,2026-08-10,Rescue A's digitization work before deleting the old working folder,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
d0c82451bd1debc1687eb6644f079a90d56def04,2026-08-10,"PRE-REGISTER Q16 before the next run: the (kappa, rho) grid IS the over-prediction result",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
c027e00343fd1f8a3ad448b5326fa69449be49a6,2026-08-10,"Person A: the sequential-DoE arm, and the failure mode reproduces unstaged",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
bd5f53db0168219abce4e7b9970e75fe6d317e62,2026-08-08,NEGATIVE RESULT: giving the GP the biology's shape makes extrapolation worse,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
af0e724f0328b1f94931db28bc919d7a4ed49d18,2026-08-08,Disagreement does not collapse far from data; and it works where the others fail,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
af1b5f064c41dfa905a1092456391e20251b274c,2026-08-08,EXPLORATORY: model disagreement beats both GP uncertainty and plain distance,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
5355bb6583204c50a9c580ab699758788a1373a3,2026-08-08,E4 v2 results: the GP advantage exists only in the indefensible regime,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
c962cd6ed7613fcc7ca31280266959fcc04518c2,2026-08-08,Fix four defects found by adversarial audit; unblock A's DoE arm,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
0fc26100055194a16db2e8e3707ded93b38d712b,2026-08-08,Fix nested-clustering bug in pooled CIs; add exact sign test; pre-registration v2,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
aa0785d2c1a6cc667d967579ea42a7fd0959a723,2026-08-08,Ship the figures: fix a .gitignore rule that silently dropped them,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
320d2e4267a91bcfbae10e232a022b935f50e92e,2026-08-08,"Figures for E4 (spec Build Step 7), drawn so they do not flatter the null",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
d1e638b596ef9fad1e5c12795847e0e23991602b,2026-08-08,"Q13 ACCEPTED: A's v8 oracle deviations stand, B does not veto",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
1770ce6c7ae18a25bd62ddff2bad7cca89784124,2026-08-07,"E4 first results on real landscapes: mechanism confirmed, headline claim null",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
449913d5b169f0089c1c9db3df6bec73e3552030,2026-08-07,Merge B's E4b + extended_box_bounds with A's oracle port,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
2cdc8ca9ad30f3320e0a0e164e983b6e071fd406,2026-08-07,Person A: port the oracle into the shared package,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
3be4745811b783d92d34a8f526a3dac6ba5c5889,2026-08-07,Close a silent-correctness hole in E4; add extended_box_bounds for Q12,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
88975956a16224bf1fadce5d6f1406928c3e4f69,2026-08-07,Add E4b design-boundary variant and paired difference test,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
9d2e2840888f326cbc1ee44f4a8834a8dc80729b,2026-08-07,"Person A day 1: answer Q2–Q5/Q8, raise Q12 and Q13",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
ac11d1a945e7b14a1ece00975df59c5c94844415,2026-08-07,Remove onboarding prompt file — handed over directly instead,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
3905fb23415caf2777c6dec9843dd7b1232004e1,2026-08-07,Add copy-paste onboarding prompt for Person A,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
89e4babce0bb1cbce717d49eaaf733459162a861,2026-08-07,"Phase 1: Person B lane complete — optimizer, E4 machinery, pre-flight findings",UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED,UNREVIEWED
